count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
30872,2003,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",63,134,11806,597,2318,416,109,57,32,73,91,778,15633
30872,2004,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",52,88,11960,488,2552,508,141,76,34,69,106,934,16022
30872,2005,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",44,72,11409,461,2720,550,149,87,27,56,104,973,15635
30872,2006,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",68,62,11193,428,2761,530,140,89,21,44,99,923,15367
30872,2007,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",43,60,11014,390,2907,492,130,91,17,38,93,861,15232
30872,2008,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",47,57,10772,339,2968,492,145,96,15,33,91,872,15008
30872,2009,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",47,64,11009,335,3012,448,143,91,13,29,88,812,15232
30872,2010,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Counted,"Manual count",168,91,12635,601,1590,350,54,32,39,40,72,587,15504
30872,2011,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",186,77,12597,568,1775,356,59,36,31,42,80,604,15621
30872,2012,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",176,74,12400,618,1796,360,64,41,22,37,76,601,15488
30872,2013,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",174,82,12291,646,1867,363,70,47,16,36,78,609,15494
30872,2014,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",169,79,12624,622,1996,372,78,51,14,29,73,617,15937
30872,2015,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",157,69,12874,670,2093,353,79,48,17,28,70,596,16302
30872,2016,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",146,68,13075,620,2287,358,79,55,18,25,69,603,16653
30872,2017,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",140,68,12979,579,2407,355,80,56,18,25,72,606,16640
30872,2018,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",154,68,12836,525,2452,358,80,54,19,25,75,612,16493
30872,2019,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",169,63,12997,531,2431,354,81,55,19,26,76,610,16633
30872,2020,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",194,47,9872,335,2145,311,70,49,16,23,66,536,12935
30872,2021,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",158,50,10876,346,2339,333,76,53,18,25,70,574,14186
30872,2022,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",142,54,11617,372,2535,344,78,57,18,25,72,595,15174
30872,2023,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",139,54,11835,376,2578,340,77,56,18,25,69,585,15428
30872,2024,3,Scotland,29,"City of Edinburgh",A199,Major,A901,A900,326700,676700,55.97766043,-3.17618392,0.90,0.56,Estimated,"Estimated using AADF from previous year on this link",141,55,12015,377,2624,345,77,55,18,24,67,586,15658
30963,2000,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",67,73,10008,251,1406,369,137,44,84,111,34,779,12517
30963,2001,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",64,77,9698,263,1416,352,153,43,68,88,35,739,12193
30963,2002,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",66,80,9853,265,1518,333,156,44,62,76,38,709,12425
30963,2003,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",59,114,9488,257,1649,323,159,47,59,68,42,698,12206
30963,2004,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Counted,"Manual count",40,132,10701,225,1383,405,122,262,19,25,31,864,13305
30963,2005,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",34,108,10209,213,1473,439,129,300,15,20,31,934,12937
30963,2006,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",52,94,10016,198,1496,423,120,306,12,15,29,905,12709
30963,2007,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",33,90,9855,180,1575,393,112,313,9,14,28,869,12569
30963,2008,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",37,86,9638,157,1608,393,126,332,9,12,26,898,12387
30963,2009,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",37,96,9850,155,1633,358,124,314,9,10,25,840,12574
30963,2010,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",37,92,9791,175,1744,381,126,274,11,10,25,827,12629
30963,2011,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",41,78,9762,166,1946,387,138,314,9,10,28,886,12838
30963,2012,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Counted,"Manual count",106,75,11894,178,1695,117,23,27,23,21,25,236,14077
30963,2013,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",105,84,11789,186,1761,118,25,30,17,20,26,236,14056
30963,2014,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",102,80,12108,179,1884,121,28,33,15,16,24,237,14489
30963,2015,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",95,71,12348,193,1975,115,29,31,18,16,23,231,14819
30963,2016,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",88,69,12541,179,2158,117,28,35,18,14,23,235,15182
30963,2017,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,2.90,1.80,Estimated,"Estimated using AADF from previous year on this link",84,70,12448,167,2271,116,29,36,19,14,24,238,15194
30963,2018,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",93,69,12311,152,2314,117,29,35,19,14,25,239,15085
30963,2019,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",102,65,12466,153,2294,115,29,35,20,15,25,239,15217
30963,2020,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",117,48,9469,97,2024,101,25,32,17,13,22,210,11848
30963,2021,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",96,51,10432,100,2207,109,27,35,18,14,23,226,13015
30963,2022,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",86,55,11142,107,2392,112,28,37,19,14,24,234,13931
30963,2023,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",84,55,11352,108,2433,111,28,36,19,14,23,231,14178
30963,2024,3,Scotland,29,"City of Edinburgh",A901,Major,A903,A199,325000,677000,55.98009226,-3.20350163,3.00,1.86,Estimated,"Estimated using AADF from previous year on this link",85,56,11524,109,2476,113,28,35,19,13,22,230,14395
31017,2000,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",27,84,7979,143,1703,334,92,10,9,11,3,459,10368
31017,2001,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",26,88,7732,150,1715,319,103,10,7,9,3,451,10136
31017,2002,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",27,91,7856,151,1838,301,105,10,6,8,3,433,10369
31017,2003,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",24,129,7565,147,1996,292,107,11,6,7,3,426,10263
31017,2004,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",20,85,7664,120,2198,355,138,14,6,7,4,524,10591
31017,2005,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Counted,"Manual count",61,108,13073,309,1801,390,28,31,21,13,5,488,15779
31017,2006,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",95,94,12825,287,1827,376,26,32,17,11,5,467,15500
31017,2007,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",59,90,12619,261,1924,350,24,33,14,9,5,435,15329
31017,2008,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",67,86,12342,227,1964,348,28,35,12,8,5,436,15055
31017,2009,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",67,96,12613,225,1994,317,28,33,11,6,5,400,15328
31017,2010,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",67,92,12537,255,2129,337,28,29,13,6,5,418,15431
31017,2011,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",74,78,12500,241,2376,343,30,33,11,6,5,428,15623
31017,2012,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Counted,"Manual count",68,72,11533,244,1954,147,23,18,7,7,3,204,14007
31017,2013,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",67,80,11431,255,2031,148,25,21,5,6,3,208,14005
31017,2014,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",65,77,11741,245,2172,151,28,23,4,5,3,214,14449
31017,2015,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",61,68,11973,264,2277,144,29,22,5,5,2,207,14789
31017,2016,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",56,66,12160,245,2488,146,28,24,5,4,2,211,15170
31017,2017,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",54,67,12071,229,2619,145,29,25,6,4,3,211,15196
31017,2018,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",60,66,11938,207,2668,146,29,24,6,5,3,212,15091
31017,2019,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",66,62,12087,210,2644,144,29,24,6,5,3,211,15215
31017,2020,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",75,46,9181,132,2334,127,25,22,5,4,2,186,11879
31017,2021,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",61,49,10115,137,2544,136,27,24,5,4,2,199,13044
31017,2022,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",55,53,10804,147,2758,140,28,25,6,5,3,207,13969
31017,2023,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",54,52,11007,148,2805,139,28,25,6,4,2,204,14216
31017,2024,3,Scotland,29,"City of Edinburgh",A6106,Major,A6095,A1,330460,672000,55.93600123,-3.11473129,1.10,0.68,Estimated,"Estimated using AADF from previous year on this link",54,54,11174,149,2855,141,28,24,6,4,2,205,14437
31023,2000,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",183,142,11950,143,1293,234,25,19,7,4,1,290,13818
31023,2001,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",176,149,11579,150,1302,223,28,19,5,4,1,280,13460
31023,2002,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",183,154,11764,152,1395,211,28,19,5,4,1,268,13733
31023,2003,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",163,219,11328,148,1515,205,28,20,5,4,1,263,13473
31023,2004,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",132,144,11476,121,1668,249,36,26,5,4,1,321,13730
31023,2005,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",112,118,10948,115,1778,270,39,31,4,2,1,347,13306
31023,2006,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Counted,"Manual count",369,84,11284,234,1402,273,33,15,8,5,3,337,13341
31023,2007,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",231,81,11103,212,1477,254,31,15,6,4,3,313,13186
31023,2008,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",258,78,10859,184,1507,254,34,16,6,3,3,316,12944
31023,2009,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",258,87,11098,182,1530,231,34,15,6,3,3,292,13189
31023,2010,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",260,83,11032,206,1634,246,34,13,8,3,3,307,13262
31023,2011,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",287,70,10999,194,1823,250,37,15,6,3,3,314,13400
31023,2012,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",271,67,10827,211,1845,253,40,17,4,3,3,320,13270
31023,2013,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",268,75,10732,221,1917,255,44,19,3,3,3,327,13271
31023,2014,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",260,71,11023,212,2050,261,49,21,3,2,3,338,13695
31023,2015,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",242,63,11241,229,2150,248,50,20,3,2,3,325,14008
31023,2016,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",225,62,11417,212,2348,251,49,23,3,2,3,331,14370
31023,2017,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",216,62,11333,198,2472,249,50,23,4,2,3,331,14396
31023,2018,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,326000,672500,55.93982626,-3.18624336,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",238,62,11208,179,2519,252,50,23,4,2,3,332,14300
31023,2019,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Counted,"Manual count",415,224,9197,134,1636,82,25,4,7,3,2,122,11314
31023,2020,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",475,166,6986,85,1443,72,21,4,6,2,2,107,8787
31023,2021,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",388,176,7696,88,1574,77,23,4,6,3,2,115,9648
31023,2022,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",347,192,8221,94,1706,80,24,5,6,3,2,119,10332
31023,2023,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",341,189,8375,95,1735,79,23,4,6,3,2,117,10512
31023,2024,3,Scotland,29,"City of Edinburgh",A700,Major,A7,A702,325998,672491,55.93974511,-3.18627290,1.70,1.06,Estimated,"Estimated using AADF from previous year on this link",345,195,8502,95,1766,80,23,4,6,3,2,118,10677
40814,2000,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",289,78,12360,1053,1144,180,15,3,6,9,7,220,14855
40814,2001,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Counted,"Manual count",251,139,14794,1366,1599,221,38,14,3,3,9,288,18186
40814,2002,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",261,144,15031,1377,1714,209,39,14,3,3,10,278,18544
40814,2003,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",234,205,14475,1340,1862,202,40,14,3,3,11,273,18155
40814,2004,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",189,135,14663,1097,2049,246,52,20,3,3,13,337,18281
40814,2005,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",160,111,13988,1036,2184,267,54,22,3,2,13,361,17680
40814,2006,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",251,96,13723,961,2218,258,51,22,2,2,12,347,17345
40814,2007,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",156,92,13503,875,2334,239,47,24,2,1,11,324,17128
40814,2008,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Counted,"Manual count",294,150,15187,1553,1871,373,43,34,9,4,4,467,19228
40814,2009,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",294,167,15521,1536,1899,339,43,33,9,4,4,432,19555
40814,2010,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",296,159,15428,1740,2028,361,43,29,11,4,4,452,19807
40814,2011,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",327,135,15381,1644,2263,367,47,33,9,4,4,464,19887
40814,2012,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Counted,"Manual count",385,124,9951,848,1345,147,30,25,5,1,9,219,12486
40814,2013,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",380,138,9863,887,1398,149,33,28,4,1,9,225,12510
40814,2014,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",369,132,10131,853,1495,152,36,31,3,1,9,233,12844
40814,2015,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",343,116,10331,919,1568,144,37,30,4,1,9,225,13160
40814,2016,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",319,114,10492,852,1713,147,37,33,4,1,8,230,13401
40814,2017,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",306,115,10415,795,1803,145,38,34,4,1,9,231,13360
40814,2018,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",338,114,10300,721,1837,147,37,33,4,1,9,232,13204
40814,2019,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",371,106,10430,729,1821,145,38,33,4,1,9,231,13317
40814,2020,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",424,79,7922,461,1607,127,33,30,4,1,8,203,10271
40814,2021,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",346,83,8728,476,1751,136,35,33,4,1,9,218,11257
40814,2022,3,Scotland,29,"City of Edinburgh",A701,Major,A772,A7,327000,671300,55.92919947,-3.16991300,1.90,1.18,Estimated,"Estimated using AADF from previous year on this link",310,91,9322,511,1899,141,37,35,4,1,9,226,12050
