total,Lookup_Value,co_benefit_type,LAD,EPC,Tenure,Typology,Fuel_Type,Gas_flag,Number_cars,Under_35,Over_65,Median_Income,Unemployment,Rurality,House_value,Fuel_consumption_total,Floor_area,Urban_trips,Total_vkm,Urban_vkm,Y2025_2029,Y2030_2034,Y2035_2039,Y2040_2044,Y2045_2050
"-0.0010197400115430355","S01008418","Road repairs","S12000036","3","1","1","1","1","0","0.34","0.29","34832.8084","0.02","1","168500","19188","78","497.12","17807.29","11803.17","-0.000006969999958528206","-0.0000674699986120686","-0.00018440000712871552","-0.0002961999853141606","-0.0004647000168915838"
"-0.007213789504021406","S01008418","Road safety","S12000036","3","1","1","1","1","0","0.34","0.29","34832.8084","0.02","1","168500","19188","78","497.12","17807.29","11803.17","0.0020496370270848274","0.0023765561636537313","-0.00028717899112962186","-0.003367016091942787","-0.007985787466168404"
"0.37094375491142273","S01008419","Air quality","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.009539764374494553","0.03410325571894646","0.07433971017599106","0.10746794939041138","0.1454930454492569"
"-0.010475695133209229","S01008419","Congestion","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.004548973869532347","0.005427683237940073","-0.00014609895879402757","-0.006299999542534351","-0.014006251469254494"
"0.0025984018575400114","S01008419","Dampness","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.000020238900106051005","0.00018649999401532114","0.0005810050060972571","0.0008077780366875231","0.001002879929728806"
"0.03933798894286156","S01008419","Diet change","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.005568196065723896","0.008919036015868187","0.008348838426172733","0.007807099260389805","0.008694818243384361"
"0.09710042923688889","S01008419","Excess cold","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.0004783360054716468","0.007210693787783384","0.01717144250869751","0.027944710105657578","0.04429524764418602"
"0.0000013033070445089834","S01008419","Excess heat","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","-4.491999661127011e-9","1.7510000560605476e-8","1.9918900306947762e-7","4.4620000494433043e-7","6.44900012503058e-7"
"-0.5943139791488647","S01008419","Longer travel times","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","-0.08386852592229843","-0.11935253441333771","-0.12260933965444565","-0.12333344668149948","-0.1451500952243805"
"0.6878145337104797","S01008419","Noise","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.02417280524969101","0.08759158104658127","0.16896474361419678","0.20165161788463593","0.20543372631072998"
"1.2007639408111572","S01008419","Physical activity","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.12596677243709564","0.20418402552604675","0.24120980501174927","0.2719006836414337","0.3575027585029602"
"-0.0007941700168885291","S01008419","Road repairs","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","-0.0000053899989325145725","-0.000052579998737201095","-0.0001436000020476058","-0.00023060000967234373","-0.00036199999158270657"
"-0.005619051866233349","S01008419","Road safety","S12000036","3","1","2","1","1","0","0.4","0.13","43804.0772","0.06","1","168500","36120","172","329.05","17350.72","11500.54","0.0015965279890224338","0.0018511740490794182","-0.0002236969885416329","-0.0026226737536489964","-0.006220382638275623"
"0.31512218713760376","S01008420","Air quality","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.008100904524326324","0.028971528634428978","0.06315335631370544","0.09129658341407776","0.1235998123884201"
"-0.008899398148059845","S01008420","Congestion","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.003864462021738291","0.00461094593629241","-0.000124161975691095","-0.005351997911930084","-0.011898646131157875"
"0.003662129631265998","S01008420","Dampness","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.00005560000136028975","0.0003371759958099574","0.000797182961832732","0.0010440800106152892","0.0014280909672379494"
"0.03341855853796005","S01008420","Diet change","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.004730314947664738","0.007576934993267059","0.0070925368927419186","0.006632317788898945","0.007386454846709967"
"0.07289095968008041","S01008420","Excess cold","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.00019256499945186079","0.0030472399666905403","0.012022638693451881","0.022119376808404922","0.0355091392993927"
"9.687518058854039e-7","S01008420","Excess heat","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","-4.400000086501876e-10","2.1451901588420696e-8","1.475399926675891e-7","3.25900003872448e-7","4.743000090456917e-7"
"-0.504883885383606","S01008420","Longer travel times","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","-0.07124831527471542","-0.10139282047748566","-0.10415954887866974","-0.10477469116449356","-0.123308464884758"
"0.570568859577179","S01008420","Noise","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.020359231159090996","0.07326903194189072","0.1404474824666977","0.16695673763751984","0.16953641176223755"
"0.4245162904262543","S01008420","Physical activity","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.0445542149245739","0.07221925258636475","0.08529606461524963","0.09610706567764282","0.12633970379829407"
"-0.0006745699793100357","S01008420","Road repairs","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","-0.000004570000328385504","-0.000044600001274375245","-0.00012190000416012481","-0.00019600000814534724","-0.00030750001315027475"
"-0.004773510619997978","S01008420","Road safety","S12000036","3","1","1","1","1","0","0.34","0.26","38039.5496","0.03","1","161161","20636","77","326.68","14563.71","9653.23","0.0013562880922108889","0.0015726169804111123","-0.0001900269853649661","-0.002228026045486331","-0.005284362938255072"
"0.5935962200164795","S01008421","Air quality","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.01603824831545353","0.05450025200843811","0.11880193650722504","0.17174401879310608","0.2325117439031601"
"-0.01674117147922516","S01008421","Congestion","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.007269692607223988","0.008673951961100101","-0.00023349013645201921","-0.010068000294268131","-0.022383328527212143"
"0.01352687831968069","S01008421","Dampness","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.0005600570002570748","0.001097167027182877","0.003053417894989252","0.0037675320636481047","0.005048704333603382"
"0.06286586076021194","S01008421","Diet change","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.008898507803678513","0.014253471046686172","0.013342240825295448","0.012476488947868347","0.01389514934271574"
"0.06726709008216858","S01008421","Excess cold","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.00048441800754517317","0.004867793992161751","0.012018727138638496","0.020774710923433304","0.029121436178684235"
"0.0000012261219808351598","S01008421","Excess heat","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","-2.188000003400248e-9","3.345000010313015e-8","2.1446001596814313e-7","4.213999886815145e-7","5.590000000665896e-7"
"-0.9497702121734619","S01008421","Longer travel times","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","-0.13402989506721497","-0.19073671102523804","-0.19594138860702515","-0.19709858298301697","-0.23196369409561157"
"1.0680440664291382","S01008421","Noise","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.03837514668703079","0.13770097494125366","0.2633587419986725","0.3125183582305908","0.31609079241752625"
"0.4756244719028473","S01008421","Physical activity","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.04992551729083061","0.08092038333415985","0.09556777030229568","0.10767392814159393","0.1415368616580963"
"-0.0012690589064732194","S01008421","Road repairs","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","-0.0000085299998318078","-0.00008381000225199386","-0.00022950000129640102","-0.00036880001425743103","-0.0005784189561381936"
"-0.008979763835668564","S01008421","Road safety","S12000036","3","1","3","1","0","0","0.39","0.21","30827.81","0.1","1","175000","13612","82","546.83","16487.97","10928.69","0.0025514038279652596","0.0029583540745079517","-0.00035746899084188044","-0.004191284999251366","-0.009940767660737038"
"0.4225226044654846","S01008422","Air quality","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.01086624525487423","0.038845229893922806","0.08467647433280945","0.1224111020565033","0.1657235026359558"
"-0.01193232275545597","S01008422","Congestion","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.005181497894227505","0.00618238840252161","-0.00016642094124108553","-0.007175998762249947","-0.0159537885338068"
"0.002417649608105421","S01008422","Dampness","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.000033107498893514276","0.00017598000704310834","0.0005297469906508923","0.0007640600088052452","0.0009147550445050001"
"0.04480784013867378","S01008422","Diet change","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.006342441309243441","0.010159207507967949","0.009509723633527756","0.008892658166587353","0.00990381184965372"
"0.12367547303438187","S01008422","Excess cold","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.0006135880248621106","0.00983734056353569","0.020717011764645576","0.03549597039818764","0.05701156705617905"
"0.0000014921801039236016","S01008422","Excess heat","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","-4.969999967130434e-9","1.5219999482951607e-8","2.220300103772388e-7","5.128999873704743e-7","7.470000014109246e-7"
"-0.6769518852233887","S01008422","Longer travel times","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","-0.09553024917840958","-0.13594822585582733","-0.1396578848361969","-0.14048266410827637","-0.1653328835964203"
"0.7870305776596069","S01008422","Noise","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.027521345764398575","0.0999523252248764","0.1932167410850525","0.2308969795703888","0.23544317483901978"
"1.1140073537826538","S01008422","Physical activity","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.11684037744998932","0.1894199401140213","0.22378091514110565","0.25225865840911865","0.33170732855796814"
"-0.0009047099738381803","S01008422","Road repairs","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","-0.000006209999355633045","-0.00005980000423733145","-0.0001635999942664057","-0.00026279999292455614","-0.00041229999624192715"
"-0.006400430575013161","S01008422","Road safety","S12000036","4","1","2","1","1","0","0.38","0.28","40349.5196","0.02","1","198000","32314","151","352.72","17712","11740.01","0.0018185209482908249","0.0021085760090500116","-0.0002548620104789734","-0.0029873521998524666","-0.007085313089191914"
"0.9629237055778503","S01008423","Air quality","S12000036","2","1","2","1","1","0","0.37","0.18","42418.5372","0.02","1","580000","37128","168","695.97","19006.4","12597.97","0.026026982814073563","0.08840863406658173","0.19271686673164368","0.2785978615283966","0.37717342376708984"
"-0.027157012373209","S01008423","Congestion","S12000036","2","1","2","1","1","0","0.37","0.18","42418.5372","0.02","1","580000","37128","168","695.97","19006.4","12597.97","0.011792672798037529","0.014070617966353893","-0.00037875992711633444","-0.016331996768712997","-0.03630954027175903"
